childid,country,round,yc,math,group
VN041050,4,2,0,501.853363,19
VN041059,4,2,0,715.4000854,19
VN041092,4,2,0,480.4623413,19
VN041106,4,2,0,602.175293,19
VN041109,4,2,0,476.6224365,19
VN041110,4,2,0,658.007019,19
VN041114,4,2,0,685.6025391,19
VN041130,4,2,0,666.1234131,19
VN051001,4,2,0,442.2651672,19
VN051002,4,2,0,600.8788452,19
VN051003,4,2,0,624.2792358,19
VN051004,4,2,0,709.8065796,19
VN051005,4,2,0,637.3269043,19
VN051006,4,2,0,489.4780273,19
VN051008,4,2,0,476.9220276,19
VN051009,4,2,0,571.2747192,19
VN051010,4,2,0,563.6763916,19
VN051011,4,2,0,614.6765747,19
VN051012,4,2,0,650.9553223,19
VN051013,4,2,0,593.5878296,19
VN051015,4,2,0,619.6091309,19
VN051016,4,2,0,583.1884155,19
VN051017,4,2,0,676.520813,19
VN051018,4,2,0,468.0195007,19
VN051019,4,2,0,450.8612061,19
VN051020,4,2,0,505.6321411,19
VN051021,4,2,0,678.7533569,19
VN051022,4,2,0,498.7854919,19
VN051023,4,2,0,595.3683472,19
VN051024,4,2,0,638.2808228,19
VN051025,4,2,0,416.6008606,19
VN051026,4,2,0,645.6127319,19
VN051027,4,2,0,720.3364258,19
VN051028,4,2,0,425.0485229,19
VN051029,4,2,0,561.2153931,19
VN051030,4,2,0,460.8773193,19
VN051031,4,2,0,514.3394775,19
VN051032,4,2,0,559.708374,19
VN051033,4,2,0,537.1216431,19
VN051034,4,2,0,656.5411377,19
VN051035,4,2,0,690.8878174,19
VN051036,4,2,0,526.6656494,19
VN051037,4,2,0,632.0848999,19
VN051038,4,2,0,537.803894,19
VN051039,4,2,0,483.703949,19
VN051041,4,2,0,495.8699036,19
VN051042,4,2,0,486.4882202,19
VN051043,4,2,0,647.9395142,19
VN051044,4,2,0,396.4937134,19
VN051045,4,2,0,646.0584717,19
VN051046,4,2,0,504.1287231,19
VN051047,4,2,0,601.9282227,19
VN051048,4,2,0,511.2434692,19
VN051049,4,2,0,560.4257813,19
VN051050,4,2,0,571.2243042,19
VN051057,4,2,0,539.3995361,19
VN051070,4,2,0,614.7822876,19
VN061001,4,2,0,692.9879761,19
VN061003,4,2,0,389.1411743,19
VN061004,4,2,0,579.1002808,19
VN061006,4,2,0,409.2854919,19
VN061008,4,2,0,575.043457,19
VN061009,4,2,0,548.3503418,19
VN061011,4,2,0,369.9804382,19
VN061012,4,2,0,573.901062,19
VN061013,4,2,0,477.2210999,19
VN061014,4,2,0,527.9569092,19
VN061015,4,2,0,450.4104919,19
VN061016,4,2,0,465.1332092,19
VN061017,4,2,0,613.9978027,19
VN061018,4,2,0,216.9507294,19
VN061019,4,2,0,654.6715698,19
VN061020,4,2,0,487.5688477,19
VN061021,4,2,0,592.9857788,19
VN061023,4,2,0,437.3206787,19
VN061024,4,2,0,503.8048401,19
VN061025,4,2,0,516.2598877,19
VN061026,4,2,0,465.6459045,19
VN061028,4,2,0,623.2489624,19
VN061029,4,2,0,704.8894043,19
VN061030,4,2,0,663.2540894,19
VN061031,4,2,0,569.2877197,19
VN061032,4,2,0,528.8675537,19
VN061033,4,2,0,521.5584106,19
VN061034,4,2,0,538.6820068,19
VN061035,4,2,0,513.6038818,19
VN061036,4,2,0,548.7004395,19
VN061037,4,2,0,553.0397339,19
VN061038,4,2,0,641.4022827,19
VN061039,4,2,0,428.4536438,19
VN061040,4,2,0,615.2828369,19
VN061041,4,2,0,557.9450073,19
VN061042,4,2,0,628.7965698,19
VN061043,4,2,0,472.1610107,19
VN061044,4,2,0,498.986969,19
VN061046,4,2,0,456.7212524,19
VN061047,4,2,0,612.9789429,19
VN061048,4,2,0,453.7156372,19
VN061049,4,2,0,439.9181213,19
VN061050,4,2,0,453.1705627,19
VN061052,4,2,0,368.4231262,19
VN061055,4,2,0,621.3717041,19
VN061056,4,2,0,567.2511597,19
VN061057,4,2,0,400.7634583,19
VN061076,4,2,0,498.9245605,19
VN061079,4,2,0,389.36203,19
VN061104,4,2,0,587.2954102,19
VN071001,4,2,0,664.5200195,19
VN071002,4,2,0,454.4537964,19
VN071003,4,2,0,474.0962524,19
VN071004,4,2,0,557.0701904,19
VN071005,4,2,0,512.8994751,19
VN071006,4,2,0,594.9567261,19
VN071007,4,2,0,542.8918457,19
VN071008,4,2,0,525.1661987,19
VN071009,4,2,0,403.6036377,19
VN071010,4,2,0,533.770874,19
VN071011,4,2,0,482.3226624,19
VN071013,4,2,0,515.7733765,19
VN071014,4,2,0,469.6641235,19
VN071015,4,2,0,568.5831909,19
VN071018,4,2,0,645.7655029,19
VN071019,4,2,0,659.4562988,19
VN071020,4,2,0,450.3525391,19
VN071021,4,2,0,559.1199951,19
VN071023,4,2,0,563.543457,19
VN071024,4,2,0,700.7910767,19
VN071025,4,2,0,474.2207947,19
VN071026,4,2,0,431.2520447,19
VN071027,4,2,0,475.5248718,19
VN071028,4,2,0,413.1633911,19
VN071029,4,2,0,473.8807373,19
VN071031,4,2,0,582.0498657,19
VN071032,4,2,0,383.8291626,19
VN071033,4,2,0,607.772583,19
VN071034,4,2,0,611.9040527,19
VN071035,4,2,0,421.7122803,19
VN071036,4,2,0,463.0322266,19
VN071037,4,2,0,495.1675415,19
VN071038,4,2,0,535.3807983,19
VN071039,4,2,0,522.6818237,19
VN071041,4,2,0,661.2825928,19
VN071042,4,2,0,630.7655029,19
VN071043,4,2,0,491.0549622,19
VN071044,4,2,0,629.866394,19
VN071045,4,2,0,509.6762085,19
VN071046,4,2,0,664.7658081,19
VN071047,4,2,0,644.9631958,19
VN071048,4,2,0,576.1001587,19
VN071049,4,2,0,674.465271,19
VN071073,4,2,0,575.7208862,19
VN071091,4,2,0,592.0256348,19
VN071097,4,2,0,684.7212524,19
VN071112,4,2,0,433.1772766,19
VN071120,4,2,0,536.855957,19
VN071121,4,2,0,428.2990112,19
VN081001,4,2,0,671.2265625,19
VN081003,4,2,0,609.847229,19
VN081004,4,2,0,391.1409302,19
VN081005,4,2,0,625.6610718,19
VN081006,4,2,0,533.3688354,19
VN081007,4,2,0,545.9959106,19
VN081008,4,2,0,499.4931946,19
VN081009,4,2,0,545.5397339,19
VN081010,4,2,0,445.9647522,19
VN081011,4,2,0,466.6390076,19
VN081012,4,2,0,595.7504272,19
VN081017,4,2,0,491.574707,19
VN081018,4,2,0,430.0464783,19
VN081019,4,2,0,514.6963501,19
VN081020,4,2,0,537.5516968,19
VN081021,4,2,0,530.0562744,19
VN081022,4,2,0,533.5402222,19
VN081023,4,2,0,544.3729248,19
VN081024,4,2,0,567.505127,19
VN081025,4,2,0,576.2300415,19
VN081026,4,2,0,639.2665405,19
VN081028,4,2,0,456.7454529,19
VN081029,4,2,0,524.9918213,19
VN081030,4,2,0,510.542511,19
VN081031,4,2,0,687.6644287,19
VN081032,4,2,0,530.4395142,19
VN081034,4,2,0,562.0872803,19
VN081035,4,2,0,574.7398682,19
VN081036,4,2,0,412.9404907,19
VN081038,4,2,0,629.6804199,19
VN081039,4,2,0,479.5405273,19
VN081041,4,2,0,659.4996338,19
VN081042,4,2,0,661.3858032,19
VN081043,4,2,0,490.8148804,19
VN081045,4,2,0,522.9671021,19
VN081046,4,2,0,442.4198914,19
VN081047,4,2,0,522.0421143,19
VN081049,4,2,0,674.2436523,19
VN081050,4,2,0,546.4359131,19
VN081073,4,2,0,657.1435547,19
VN081092,4,2,0,662.6618652,19
VN081105,4,2,0,482.224884,19
VN081108,4,2,0,483.4708252,19
VN081120,4,2,0,622.7548218,19
VN081130,4,2,0,425.4994812,19
VN081139,4,2,0,755.4039307,19
VN081145,4,2,0,494.7658691,19
VN081150,4,2,0,638.4094238,19
VN081152,4,2,0,611.5690918,19
VN091001,4,2,0,552.1012573,19
VN091003,4,2,0,576.8325806,19
VN091005,4,2,0,673.1318359,19
VN091006,4,2,0,629.3467407,19
VN091008,4,2,0,393.8407593,19
VN091009,4,2,0,425.1558838,19
VN091010,4,2,0,404.0524292,19
VN091011,4,2,0,494.9920349,19
VN091012,4,2,0,367.7487793,19
VN091013,4,2,0,390.5287476,19
VN091014,4,2,0,582.1859741,19
VN091015,4,2,0,561.8712769,19
VN091017,4,2,0,506.9756165,19
VN091018,4,2,0,464.9060669,19
VN091019,4,2,0,496.631134,19
VN091020,4,2,0,534.6467285,19
VN091021,4,2,0,453.6621399,19
VN091022,4,2,0,483.8473206,19
VN091024,4,2,0,423.490448,19
VN091025,4,2,0,449.1582031,19
VN091026,4,2,0,407.5506592,19
VN091027,4,2,0,471.7703552,19
VN091028,4,2,0,463.1687927,19
VN091029,4,2,0,471.6089783,19
VN091030,4,2,0,453.4731445,19
VN091031,4,2,0,273.5440063,19
VN091032,4,2,0,543.4171143,19
VN091033,4,2,0,501.1857605,19
VN091036,4,2,0,424.7464294,19
VN091039,4,2,0,418.4303284,19
VN091041,4,2,0,508.2327576,19
VN091042,4,2,0,283.4803467,19
VN091044,4,2,0,348.6352844,19
VN091045,4,2,0,342.4577332,19
VN091046,4,2,0,546.7845459,19
VN091047,4,2,0,579.8064575,19
VN091048,4,2,0,446.1697693,19
VN091049,4,2,0,283.3453369,19
VN091052,4,2,0,367.8132324,19
VN091053,4,2,0,459.2012634,19
VN091056,4,2,0,445.2907715,19
VN091057,4,2,0,533.6918945,19
VN091061,4,2,0,312.3901978,19
VN091062,4,2,0,327.4348145,19
VN091070,4,2,0,331.6579285,19
VN091071,4,2,0,328.361969,19
VN101004,4,2,0,670.6229248,19
VN101005,4,2,0,577.0838623,19
VN101006,4,2,0,626.286377,19
VN101010,4,2,0,706.9041748,19
VN101011,4,2,0,663.3635864,19
VN101013,4,2,0,575.3097534,19
VN101014,4,2,0,611.4595947,19
VN101015,4,2,0,448.4094543,19
VN101016,4,2,0,569.9907227,19
VN101017,4,2,0,661.2367554,19
VN101018,4,2,0,542.2974854,19
VN101019,4,2,0,573.2814941,19
VN101020,4,2,0,542.0488892,19
VN101021,4,2,0,484.4665527,19
VN101022,4,2,0,376.6355591,19
VN101023,4,2,0,437.3973694,19
VN101024,4,2,0,292.1838684,19
VN101025,4,2,0,588.7595825,19
VN101027,4,2,0,565.2719116,19
VN101028,4,2,0,460.1392517,19
VN101029,4,2,0,635.4636841,19
VN101030,4,2,0,656.6099243,19
VN101031,4,2,0,434.5541382,19
VN101034,4,2,0,534.949585,19
VN101035,4,2,0,479.1105042,19
VN101036,4,2,0,637.701355,19
VN101037,4,2,0,508.3749084,19
VN101038,4,2,0,641.0049438,19
VN101039,4,2,0,511.2842102,19
VN101040,4,2,0,663.9163208,19
VN101041,4,2,0,481.9152222,19
VN101042,4,2,0,595.5217285,19
VN101043,4,2,0,604.593811,19
VN101044,4,2,0,548.1081543,19
VN101045,4,2,0,544.2526855,19
VN101047,4,2,0,449.1244507,19
VN101048,4,2,0,556.1369019,19
VN101049,4,2,0,579.1564331,19
VN101050,4,2,0,561.7406006,19
VN101051,4,2,0,629.9542236,19
VN101054,4,2,0,494.7159424,19
VN101059,4,2,0,466.3507996,19
VN101064,4,2,0,509.033844,19
VN101067,4,2,0,358.2727051,19
VN101075,4,2,0,659.1455688,19
VN101083,4,2,0,549.9365845,19
VN111001,4,2,0,550.9244995,19
VN111002,4,2,0,439.7107849,19
VN111003,4,2,0,491.7886658,19
VN111004,4,2,0,504.4055786,19
VN111005,4,2,0,422.1361389,19
VN111006,4,2,0,466.6529236,19
VN111008,4,2,0,507.7186279,19
VN111009,4,2,0,482.7625427,19
VN111010,4,2,0,445.506134,19
VN111011,4,2,0,565.4268188,19
VN111012,4,2,0,586.5640869,19
VN111013,4,2,0,557.0164185,19
VN111014,4,2,0,577.9840088,19
VN111015,4,2,0,588.6846924,19
VN111016,4,2,0,540.7720337,19
VN111017,4,2,0,604.0079346,19
VN111018,4,2,0,541.4645996,19
VN111019,4,2,0,631.8302002,19
VN111020,4,2,0,398.3171997,19
VN111021,4,2,0,404.504303,19
VN111022,4,2,0,371.817688,19
VN111025,4,2,0,458.2434082,19
VN111027,4,2,0,527.7333984,19
VN111028,4,2,0,442.1100464,19
VN111030,4,2,0,593.5559692,19
VN111031,4,2,0,498.8053589,19
VN111032,4,2,0,702.1665039,19
VN111033,4,2,0,578.3386841,19
VN111034,4,2,0,571.6291504,19
VN111035,4,2,0,636.807312,19
VN111036,4,2,0,446.3316345,19
VN111038,4,2,0,560.5146484,19
VN111039,4,2,0,653.7138062,19
VN111040,4,2,0,592.0038452,19
VN111041,4,2,0,572.4664307,19
VN111042,4,2,0,402.4895325,19
VN111043,4,2,0,563.7214966,19
VN111044,4,2,0,517.0917969,19
VN111045,4,2,0,587.1005249,19
VN111047,4,2,0,461.5542603,19
VN111048,4,2,0,518.9490356,19
VN111050,4,2,0,480.0295715,19
VN111057,4,2,0,496.6101074,19
VN111065,4,2,0,529.4542847,19
VN111069,4,2,0,554.9881592,19
VN111086,4,2,0,548.7266846,19
VN111109,4,2,0,577.7044678,19
VN111111,4,2,0,463.3980103,19
VN111119,4,2,0,567.1228027,19
VN121001,4,2,0,643.0286255,19
VN121002,4,2,0,573.2888794,19
VN121003,4,2,0,406.9682617,19
VN121004,4,2,0,500.381134,19
VN121005,4,2,0,505.5625,19
VN121006,4,2,0,510.5057068,19
VN121007,4,2,0,462.8933716,19
VN121008,4,2,0,323.4523621,19
VN121009,4,2,0,493.9255676,19
VN121011,4,2,0,571.057373,19
VN121012,4,2,0,716.6303711,19
VN121013,4,2,0,570.1639404,19
VN121014,4,2,0,643.9723511,19
VN121019,4,2,0,453.4456482,19
VN121020,4,2,0,587.6230469,19
VN121021,4,2,0,543.0936279,19
VN121022,4,2,0,545.0849609,19
VN121023,4,2,0,680.3491211,19
VN121025,4,2,0,652.7994385,19
VN121028,4,2,0,216.8258972,19
VN121030,4,2,0,171.5927887,19
VN121031,4,2,0,545.0481567,19
VN121032,4,2,0,420.7869263,19
VN121033,4,2,0,554.0685425,19
VN121034,4,2,0,512.6973877,19
VN121035,4,2,0,471.918457,19
VN121036,4,2,0,463.1473083,19
VN121037,4,2,0,625.5731812,19
VN121038,4,2,0,656.96521,19
VN121039,4,2,0,569.8112793,19
VN121040,4,2,0,464.3764343,19
VN121041,4,2,0,404.0912781,19
VN121042,4,2,0,505.5776367,19
VN121043,4,2,0,428.9569397,19
VN121044,4,2,0,600.7781982,19
VN121045,4,2,0,466.1985474,19
VN121047,4,2,0,452.6396179,19
VN121048,4,2,0,478.909729,19
VN121049,4,2,0,581.3096313,19
VN121050,4,2,0,334.6902771,19
VN121052,4,2,0,549.4220581,19
VN121057,4,2,0,623.2171021,19
VN121061,4,2,0,638.5023804,19
VN121063,4,2,0,497.2875061,19
VN121088,4,2,0,575.0355835,19
VN121094,4,2,0,598.8329468,19
VN121109,4,2,0,347.8944397,19
VN121124,4,2,0,362.9465637,19
VN121126,4,2,0,435.2807007,19
VN131001,4,2,0,624.0245361,19
VN131002,4,2,0,645.5655518,19
VN131003,4,2,0,628.4221802,19
VN131004,4,2,0,552.4369507,19
VN131005,4,2,0,526.4624023,19
VN131006,4,2,0,487.4022522,19
VN131007,4,2,0,535.9021606,19
VN131008,4,2,0,547.1987915,19
VN131009,4,2,0,556.4730225,19
VN131010,4,2,0,651.4265137,19
VN131011,4,2,0,527.0161743,19
VN131012,4,2,0,630.2854004,19
VN131013,4,2,0,681.15271,19
VN131014,4,2,0,689.3098755,19
VN131017,4,2,0,665.3605347,19
VN131019,4,2,0,670.6763916,19
VN131020,4,2,0,567.1121216,19
VN131021,4,2,0,619.421875,19
VN131022,4,2,0,650.7133179,19
VN131023,4,2,0,705.7910767,19
VN131024,4,2,0,608.0184326,19
VN131025,4,2,0,607.7764282,19
VN131026,4,2,0,564.1102905,19
VN131027,4,2,0,527.6560059,19
VN131028,4,2,0,620.1975098,19
VN131030,4,2,0,554.9179688,19
VN131031,4,2,0,638.9277954,19
VN131033,4,2,0,532.8295898,19
VN131036,4,2,0,469.6083374,19
VN131037,4,2,0,635.3108521,19
VN131038,4,2,0,529.2870483,19
VN131039,4,2,0,569.1826782,19
VN131040,4,2,0,642.1613159,19
VN131041,4,2,0,518.4251099,19
VN131042,4,2,0,507.9641724,19
VN131043,4,2,0,478.3355713,19
VN131045,4,2,0,484.264679,19
VN131046,4,2,0,638.8526001,19
VN131047,4,2,0,454.2422485,19
VN131048,4,2,0,561.0006714,19
VN131049,4,2,0,534.1699829,19
VN131050,4,2,0,474.5773926,19
VN131051,4,2,0,626.3692017,19
VN131052,4,2,0,689.4411011,19
VN131053,4,2,0,615.9501343,19
VN131054,4,2,0,586.567688,19
VN131055,4,2,0,542.9909668,19
VN131056,4,2,0,596.0450439,19
VN131058,4,2,0,551.6602173,19
VN141001,4,2,0,643.8169556,19
VN141002,4,2,0,550.8054199,19
VN141003,4,2,0,692.8504028,19
VN141004,4,2,0,533.3540649,19
VN141005,4,2,0,500.2801208,19
VN141006,4,2,0,693.5827026,19
VN141007,4,2,0,594.7557983,19
VN141008,4,2,0,627.7764282,19
VN141009,4,2,0,674.7861938,19
VN141010,4,2,0,648.1063232,19
VN141011,4,2,0,683.7915649,19
VN141012,4,2,0,510.081604,19
VN141013,4,2,0,633.1113892,19
VN141014,4,2,0,545.2553711,19
VN141015,4,2,0,421.9296875,19
VN141016,4,2,0,643.9825439,19
VN141017,4,2,0,486.6726379,19
VN141018,4,2,0,587.8062134,19
VN141019,4,2,0,521.1848755,19
VN141020,4,2,0,611.8696899,19
VN141025,4,2,0,596.1703491,19
VN141026,4,2,0,707.8236694,19
VN141027,4,2,0,628.5673218,19
VN141028,4,2,0,571.0290527,19
VN141029,4,2,0,511.1845093,19
VN141030,4,2,0,641.979248,19
VN141031,4,2,0,464.7138367,19
VN141032,4,2,0,563.4141846,19
VN141033,4,2,0,530.7221069,19
VN141034,4,2,0,480.3604736,19
VN141035,4,2,0,616.5143433,19
VN141036,4,2,0,662.352417,19
VN141037,4,2,0,480.3573914,19
VN141039,4,2,0,532.3850098,19
VN141040,4,2,0,474.7166443,19
VN141041,4,2,0,461.5814209,19
VN141042,4,2,0,627.2020874,19
VN141043,4,2,0,586.887207,19
VN141044,4,2,0,644.7301025,19
VN141045,4,2,0,568.9208374,19
VN141047,4,2,0,657.9624634,19
VN141048,4,2,0,574.3042603,19
VN141050,4,2,0,692.5409546,19
VN141051,4,2,0,504.1694641,19
VN141052,4,2,0,636.8391113,19
VN141062,4,2,0,489.6524963,19
VN141066,4,2,0,632.385498,19
VN141073,4,2,0,545.5159302,19
VN141076,4,2,0,408.9532471,19
VN151001,4,2,0,550.0864868,19
VN151002,4,2,0,479.6818542,19
VN151003,4,2,0,654.7886963,19
VN151004,4,2,0,582.314209,19
VN151005,4,2,0,506.2894287,19
VN151006,4,2,0,689.0526123,19
VN151007,4,2,0,475.4924316,19
VN151008,4,2,0,494.9222412,19
VN151010,4,2,0,533.0205078,19
VN151011,4,2,0,580.5406494,19
VN151012,4,2,0,553.8527832,19
VN151013,4,2,0,557.0415039,19
VN151014,4,2,0,548.800293,19
VN151015,4,2,0,611.7142944,19
VN151016,4,2,0,489.6711121,19
VN151017,4,2,0,563.3743286,19
VN151018,4,2,0,523.5734863,19
VN151019,4,2,0,566.5249634,19
VN151020,4,2,0,499.3082886,19
VN151021,4,2,0,624.4371948,19
VN151022,4,2,0,521.8515015,19
VN151023,4,2,0,540.0332642,19
VN151024,4,2,0,680.784668,19
VN151025,4,2,0,641.1692505,19
VN151028,4,2,0,571.402832,19
VN151029,4,2,0,577.5426025,19
VN151030,4,2,0,418.5328369,19
VN151031,4,2,0,518.463562,19
VN151032,4,2,0,559.5606689,19
VN151034,4,2,0,618.6373901,19
VN151035,4,2,0,624.3887939,19
VN151036,4,2,0,546.1980591,19
VN151037,4,2,0,489.7560425,19
VN151038,4,2,0,585.4854126,19
VN151039,4,2,0,378.008606,19
VN151040,4,2,0,700.6573486,19
VN151042,4,2,0,532.0109253,19
VN151043,4,2,0,618.8666382,19
VN151044,4,2,0,607.9661865,19
VN151045,4,2,0,603.9786987,19
VN151046,4,2,0,576.3310547,19
VN151047,4,2,0,681.3577881,19
VN151049,4,2,0,674.9403076,19
VN151051,4,2,0,545.6893921,19
VN151075,4,2,0,439.440155,19
VN151079,4,2,0,616.8123779,19
VN151081,4,2,0,649.2028809,19
VN151082,4,2,0,613.3330078,19
VN161001,4,2,0,510.5896301,19
VN161002,4,2,0,694.2143555,19
VN161003,4,2,0,610.5388184,19
VN161004,4,2,0,644.6409912,19
VN161005,4,2,0,645.0001221,19
VN161006,4,2,0,638.2667847,19
VN161007,4,2,0,464.7058716,19
VN161008,4,2,0,561.6920776,19
VN161009,4,2,0,576.72229,19
VN161010,4,2,0,644.7593994,19
VN161011,4,2,0,492.4125671,19
VN161012,4,2,0,626.8429565,19
VN161013,4,2,0,562.5935059,19
VN161014,4,2,0,699.8052979,19
VN161015,4,2,0,683.9927368,19
VN161016,4,2,0,601.9906616,19
VN161018,4,2,0,570.4431152,19
VN161019,4,2,0,539.0574341,19
VN161020,4,2,0,533.2988892,19
VN161021,4,2,0,641.1271973,19
VN161022,4,2,0,555.2338257,19
VN161023,4,2,0,537.8366089,19
VN161024,4,2,0,652.3893433,19
VN161025,4,2,0,661.6608276,19
VN161026,4,2,0,589.9613647,19
VN161027,4,2,0,478.5786438,19
VN161028,4,2,0,518.9770508,19
VN161029,4,2,0,679.7696533,19
VN161030,4,2,0,677.2467041,19
VN161031,4,2,0,491.5601807,19
VN161032,4,2,0,669.7148438,19
VN161033,4,2,0,472.7281494,19
VN161034,4,2,0,491.9239197,19
VN161035,4,2,0,625.899231,19
VN161036,4,2,0,623.1037598,19
VN161037,4,2,0,492.712738,19
VN161038,4,2,0,489.0403137,19
VN161039,4,2,0,555.8889771,19
VN161040,4,2,0,616.1029663,19
VN161041,4,2,0,386.2919617,19
VN161042,4,2,0,677.2479858,19
VN161043,4,2,0,612.1829834,19
VN161044,4,2,0,560.272583,19
VN161045,4,2,0,284.4202271,19
VN161046,4,2,0,555.4224243,19
VN161047,4,2,0,536.272644,19
VN161048,4,2,0,591.0135498,19
VN161049,4,2,0,477.3804932,19
VN161050,4,2,0,706.1731567,19
VN171001,4,2,0,530.116272,19
VN171003,4,2,0,617.3319702,19
VN171004,4,2,0,603.3432007,19
VN171005,4,2,0,540.8505859,19
VN171006,4,2,0,648.4934692,19
VN171007,4,2,0,659.3671875,19
VN171008,4,2,0,536.3210449,19
VN171009,4,2,0,480.813324,19
VN171011,4,2,0,544.9168091,19
VN171012,4,2,0,559.0494385,19
VN171013,4,2,0,601.6315308,19
VN171014,4,2,0,675.6522217,19
VN171015,4,2,0,458.3351135,19
VN171017,4,2,0,581.9746704,19
VN171018,4,2,0,633.9927368,19
VN171019,4,2,0,653.1865845,19
VN171020,4,2,0,610.5706177,19
VN171021,4,2,0,462.8643799,19
VN171022,4,2,0,597.4710083,19
VN171023,4,2,0,626.9397583,19
VN171024,4,2,0,709.5671997,19
VN171025,4,2,0,652.9509888,19
VN171026,4,2,0,672.4568481,19
VN171027,4,2,0,611.0048828,19
VN171030,4,2,0,624.1315308,19
VN171031,4,2,0,664.3964844,19
VN171033,4,2,0,639.7174072,19
VN171034,4,2,0,610.019165,19
VN171035,4,2,0,608.47052,19
VN171037,4,2,0,670.0421753,19
VN171038,4,2,0,700.5681763,19
VN171040,4,2,0,551.4271851,19
VN171041,4,2,0,442.6043091,19
VN171042,4,2,0,713.2796021,19
VN171043,4,2,0,656.7487183,19
VN171044,4,2,0,545.3911133,19
VN171045,4,2,0,648.7341919,19
VN171046,4,2,0,573.1755371,19
VN171047,4,2,0,725.1237183,19
VN171048,4,2,0,552.7120361,19
VN171049,4,2,0,716.0712891,19
VN171051,4,2,0,674.5391235,19
VN171052,4,2,0,570.9283447,19
VN171053,4,2,0,575.5681763,19
VN171057,4,2,0,594.4385376,19
VN171059,4,2,0,496.6326599,19
VN171060,4,2,0,525.6531982,19
VN171061,4,2,0,619.46521,19
VN171063,4,2,0,608.3979492,19
VN171080,4,2,0,460.0130615,19
VN181001,4,2,0,536.0393677,19
VN181002,4,2,0,565.5153198,19
VN181003,4,2,0,641.1972656,19
VN181005,4,2,0,698.62854,19
VN181006,4,2,0,660.239563,19
VN181008,4,2,0,355.2001038,19
VN181009,4,2,0,550.1357422,19
VN181011,4,2,0,620.5718994,19
VN181012,4,2,0,602.8847046,19
VN181013,4,2,0,647.4619141,19
VN181014,4,2,0,504.9277344,19
VN181015,4,2,0,593.3065796,19
VN181016,4,2,0,669.4295654,19
VN181017,4,2,0,555.0420532,19
VN181018,4,2,0,594.9810791,19
VN181020,4,2,0,599.4951172,19
VN181021,4,2,0,606.5588989,19
VN181022,4,2,0,605.9807129,19
VN181023,4,2,0,652.505188,19
VN181024,4,2,0,496.3147583,19
VN181026,4,2,0,502.8674927,19
VN181027,4,2,0,669.0373535,19
VN181029,4,2,0,658.3954468,19
VN181030,4,2,0,647.8885498,19
VN181033,4,2,0,633.3088379,19
VN181036,4,2,0,561.0956421,19
VN181037,4,2,0,524.8432007,19
VN181039,4,2,0,487.3533325,19
VN181041,4,2,0,576.5317383,19
VN181042,4,2,0,611.2787476,19
VN181043,4,2,0,645.5541382,19
VN181044,4,2,0,554.2872314,19
VN181045,4,2,0,669.2080078,19
VN181046,4,2,0,654.1060791,19
VN181047,4,2,0,568.6253662,19
VN181049,4,2,0,630.6203003,19
VN181050,4,2,0,607.6287231,19
VN181052,4,2,0,628.8564453,19
VN181054,4,2,0,577.9417114,19
VN181056,4,2,0,571.7706909,19
VN181058,4,2,0,612.5955811,19
VN181059,4,2,0,412.3746643,19
VN181069,4,2,0,540.7470703,19
VN181073,4,2,0,627.232666,19
VN181078,4,2,0,609.4613647,19
VN191001,4,2,0,588.9915161,19
VN191002,4,2,0,488.9377747,19
VN191003,4,2,0,677.835083,19
VN191004,4,2,0,569.0354614,19
VN191005,4,2,0,397.6624756,19
VN191006,4,2,0,680.1389771,19
VN191007,4,2,0,511.3037109,19
VN191008,4,2,0,519.4802246,19
VN191009,4,2,0,565.3391724,19
VN191011,4,2,0,543.4485474,19
VN191012,4,2,0,633.2120361,19
VN191013,4,2,0,678.8157349,19
VN191014,4,2,0,506.8457336,19
VN191015,4,2,0,455.9764709,19
VN191016,4,2,0,639.5950928,19
VN191017,4,2,0,531.3065186,19
VN191018,4,2,0,495.1302185,19
VN191019,4,2,0,418.8475342,19
VN191020,4,2,0,383.8295288,19
VN191021,4,2,0,509.7555542,19
VN191022,4,2,0,490.4190674,19
VN191023,4,2,0,651.8289795,19
VN191024,4,2,0,566.9472046,19
VN191025,4,2,0,568.4714966,19
VN191026,4,2,0,679.7594604,19
VN191027,4,2,0,489.8908081,19
VN191028,4,2,0,595.1346436,19
VN191029,4,2,0,529.7276001,19
VN191030,4,2,0,452.910614,19
VN191032,4,2,0,636.3143921,19
VN191033,4,2,0,447.3195496,19
VN191035,4,2,0,614.3352661,19
VN191036,4,2,0,605.4420166,19
